cy,fill,radius,cx
354.86,#1481e3,3.28,286.97
355.74,#ff84e2,3.28,335.1799
257.82,#1481e3,3.28,211.75
397.49,#ff84e2,3.28,334.4199
176.53,#ff84e2,3.28,333.7999
399.92,#ffe62d,3.28,283.42
415.01,#ffe62d,3.28,260.98
178.61,#1481e3,3.28,410.38
180.20,#ffe62d,3.28,203.45
163.08,#ff84e2,3.28,408.72
148.62,#ff84e2,3.28,391.49
165.43,#ffe62d,3.28,206.05
120.80,#ffe62d,3.28,233.7099
246.10,#ff84e2,3.28,123.68
188.96,#ff84e2,3.28,166.7300
107.22,#1481e3,3.28,264.68
123.46,#ffe62d,3.28,378.3400
185.95,#ffe62d,3.28,149.6700
257.86,#ffe62d,3.28,104.0099
282.28,#ffe62d,3.28,112.8999
218.37,#ffe62d,3.28,117.57
248.97,#ff84e2,3.28,96.7900
285.59,#ff84e2,3.28,110.12
87.63,#1481e3,3.28,261.54
194.39,#ff84e2,3.28,132.7900
81.75,#ff84e2,3.28,271.37
136.50,#ffe62d,3.28,171.5799
176.31,#ffe62d,3.28,138.18
475.29,#1481e3,3.28,278.93
92.72,#ff84e2,3.28,355.1799
82.19,#1481e3,3.28,295.48
112.53,#ff84e2,3.28,186.8
69.10,#ffe62d,3.28,242.82
181.44,#ffe62d,3.28,124.0899
183.25,#1481e3,3.28,112.7699
483.29,#1481e3,3.28,237.94
69.67,#1481e3,3.28,310.88
59.15,#ffe62d,3.28,251.1700
89.62,#ffe62d,3.28,186.44
212.35,#ff84e2,3.28,83.4599
373.16,#ffe62d,3.28,110.06
214.92,#ff84e2,3.28,76.4100
187.63,#ff84e2,3.28,94.4100
200.90,#1481e3,3.28,83.2799
265.87,#ffe62d,3.28,63.0299
66.93,#ffe62d,3.28,381.7100
46.05,#ff84e2,3.28,198.5199
357.20,#ff84e2,3.28,84.3000
495.68,#ff84e2,3.28,178.6000
180.55,#ff84e2,3.28,75.88
110.14,#ffe62d,3.28,130.06
41.32,#ff84e2,3.28,344.4500
132.61,#ffe62d,3.28,106.31
175.73,#ff84e2,3.28,70.13
182.36,#ffe62d,3.28,64.56
12.57,#ffe62d,3.28,246.2
6.56,#ff84e2,3.28,212.0799
80.60,#ffe62d,3.28,135.2699
9.70,#ffe62d,3.28,273.08
5.19,#ffe62d,3.28,247.5
143.18,#ffe62d,3.28,58.2799
297.27,#ff84e2,3.23,305.92
263.66,#1481e3,3.23,309.65
276.48,#1481e3,3.23,274.41
282.94,#1481e3,3.23,332.63
278.30,#ff84e2,3.23,263.1
253.40,#1481e3,3.23,337.8400
337.65,#ffe62d,3.23,340.5700
250.52,#1481e3,3.23,364.73
242.38,#ff84e2,3.23,361.76
210.14,#ffe62d,3.23,330.0800
342.52,#ff84e2,3.23,238.5799
253.75,#ffe62d,3.23,210.2699
283.29,#ffe62d,3.23,205.06
219.92,#ff84e2,3.23,385.51
269.50,#1481e3,3.23,407.5499
212.53,#ff84e2,3.23,386.8099
182.23,#ffe62d,3.23,387.76
162.38,#ff84e2,3.23,296.73
269.14,#ffe62d,3.23,167.9800
404.30,#1481e3,3.23,265.06
172.50,#ffe62d,3.23,224.5899
405.67,#ffe62d,3.23,229.64
367.11,#ffe62d,3.23,183.68
416.07,#ff84e2,3.23,245.3999
425.40,#ff84e2,3.23,276.73
128.19,#ffe62d,3.23,232.4100
242.78,#ffe62d,3.23,126.4599
135.04,#ffe62d,3.23,422.4600
148.40,#ffe62d,3.23,195.86
233.89,#ff84e2,3.23,119.2300
262.68,#ffe62d,3.23,109.7599
111.56,#ffe62d,3.23,354.0499
192.58,#1481e3,3.23,144.1000
219.12,#ff84e2,3.23,121.8399
232.39,#1481e3,3.23,110.6999
105.99,#1481e3,3.23,344.0399
148.71,#ffe62d,3.23,176.0199
178.56,#ffe62d,3.23,150.9700
292.23,#ffe62d,3.23,104.5500
473.03,#1481e3,3.23,266.13
99.26,#ffe62d,3.23,197.93
192.14,#ff84e2,3.23,120
74.54,#ffe62d,3.23,208.89
223.81,#ffe62d,3.23,83.6399
82.77,#ff84e2,3.23,363.53
492.32,#1481e3,3.23,289.11
71.93,#1481e3,3.23,323.6699
202.40,#ff84e2,3.23,91.81
483.60,#1481e3,3.23,218.1000
108.77,#1481e3,3.23,165.4800
151.89,#ffe62d,3.23,129.2900
488.42,#1481e3,3.23,223.8500
207.53,#ff84e2,3.23,77.7099
77.41,#ffe62d,3.23,182
493.11,#ff84e2,3.23,185.6499
499.88,#ff84e2,3.23,224.0299
508.90,#ff84e2,3.23,275.2
201.96,#ffe62d,3.23,67.6999
194.57,#ffe62d,3.23,69.0099
507.26,#ff84e2,3.23,222.7200
183.87,#1481e3,3.23,73.0899
12.88,#ffe62d,3.23,226.3500
85.73,#ffe62d,3.23,121.18
42.91,#1481e3,3.23,137.5199
275.56,#1481e3,3.19,333.9299
272.99,#1481e3,3.19,340.98
250.83,#1481e3,3.19,344.89
323.63,#ff84e2,3.19,347.4400
351.54,#ff84e2,3.19,289.75
210.89,#ff84e2,3.19,334.3400
243.89,#ffe62d,3.19,370.2899
247.87,#1481e3,3.19,220.1000
366.31,#ff84e2,3.19,287.15
193.56,#ff84e2,3.19,343.99
240.26,#1481e3,3.19,392.9199
232.12,#ff84e2,3.19,389.9600
264.76,#ff84e2,3.19,186.3399
169.45,#ff84e2,3.19,315.27
166.44,#ffe62d,3.19,298.21
190.37,#ff84e2,3.19,390.72
173.25,#ff84e2,3.19,228.86
167.46,#ffe62d,3.19,390.36
158.88,#ff84e2,3.19,363.2999
417.88,#ffe62d,3.19,234.0899
429.16,#ffe62d,3.19,298.05
157.20,#ffe62d,3.19,418.5599
249.41,#1481e3,3.19,120.8899
132.79,#ffe62d,3.19,409.6699
101.34,#ff84e2,3.19,274.51
108.90,#ffe62d,3.19,209.4200
191.83,#ff84e2,3.19,139.8399
231.63,#ff84e2,3.19,106.44
106.12,#ffe62d,3.19,387.99
229.38,#ff84e2,3.19,93.6499
480.11,#1481e3,3.19,284.67
78.25,#ff84e2,3.19,337.9400
63.97,#ffe62d,3.19,256.92
110.27,#ff84e2,3.19,174.01
82.23,#ffe62d,3.19,187.75
485.42,#ff84e2,3.19,206.7900
121.29,#1481e3,3.19,150.0799
490.24,#ff84e2,3.19,212.5400
387.18,#1481e3,3.19,103.1999
45.13,#ff84e2,3.19,258.04
42.56,#ff84e2,3.19,265.09
39.55,#ffe62d,3.19,248.0299
393.07,#ffe62d,3.19,93.3600
29.91,#ffe62d,3.19,236.5400
177.23,#ffe62d,3.19,78.6600
43.89,#ff84e2,3.19,337.4099
22.84,#ffe62d,3.19,218
40.48,#ffe62d,3.19,188.51
183.12,#ff84e2,3.19,68.8299
517.66,#1481e3,3.19,238.4800
18.77,#ff84e2,3.19,216.5199
22.22,#ffe62d,3.19,257.69
24.91,#ff84e2,3.19,294.58
164.28,#1481e3,3.19,69.9499
158.70,#ff84e2,3.19,59.94
168.65,#ff84e2,3.19,51.59
91.92,#ff84e2,3.19,91.5
292.58,#1481e3,3.14,344.12
237.12,#ffe62d,3.14,331.9099
230.49,#ff84e2,3.14,337.48
223.10,#ff84e2,3.14,338.78
349.90,#ff84e2,3.14,237.2799
204.70,#ffe62d,3.14,364.01
240.48,#1481e3,3.14,221.3999
199.88,#ffe62d,3.14,358.27
351.71,#ffe62d,3.14,225.9700
215.10,#ff84e2,3.14,379.77
258.13,#1481e3,3.14,191.9100
385.59,#ff84e2,3.14,310.13
276.88,#1481e3,3.14,406.25
188.43,#ff84e2,3.14,358.0900
382.90,#ffe62d,3.14,273.23
178.34,#ffe62d,3.14,322.49
388.78,#ff84e2,3.14,263.4
397.80,#ff84e2,3.14,314.5700
413.77,#ffe62d,3.14,340.3400
183.74,#1481e3,3.14,396.2899
360.47,#ff84e2,3.14,189.25
131.19,#ff84e2,3.14,249.4599
420.89,#ff84e2,3.14,251.1499
447.56,#ff84e2,3.14,272.82
113.72,#ffe62d,3.14,215.1700
249.72,#1481e3,3.14,101.0500
101.16,#1481e3,3.14,338.2999
86.88,#ff84e2,3.14,257.28
221.99,#ff84e2,3.14,94.9499
194.70,#ff84e2,3.14,112.9499
302.18,#ffe62d,3.14,96.1999
117.66,#ff84e2,3.14,172.7
144.20,#ffe62d,3.14,150.44
487.50,#1481e3,3.14,283.37
80.51,#ff84e2,3.14,350.74
69.98,#1481e3,3.14,291.03
146.76,#ffe62d,3.14,143.39
470.51,#ffe62d,3.14,165.45
79.45,#ffe62d,3.14,366.3099
149.33,#ffe62d,3.14,136.3399
195.01,#ff84e2,3.14,93.1100
339.11,#ffe62d,3.14,89.69
483.47,#ff84e2,3.14,174.1600
70.25,#ff84e2,3.14,378.9299
65.74,#ff84e2,3.14,353.3400
97.31,#ffe62d,3.14,165.3
140.44,#ff84e2,3.14,129.12
488.29,#ff84e2,3.14,179.8999
55.65,#ffe62d,3.14,317.74
53.40,#ffe62d,3.14,304.95
41.81,#ffe62d,3.14,260.83
389.00,#ff84e2,3.14,91.88
30.66,#ff84e2,3.14,240.81
512.84,#1481e3,3.14,232.7300
27.35,#ffe62d,3.14,243.5899
515.40,#1481e3,3.14,225.69
85.42,#ffe62d,3.14,141.0199
184.93,#ffe62d,3.14,57.5199
14.25,#ff84e2,3.14,190.94
103.06,#ffe62d,3.14,111.5199
258.53,#1481e3,3.10,323.74
301.03,#ffe62d,3.10,327.24
297.71,#1481e3,3.10,330.02
310.10,#ff84e2,3.10,270.68
232.30,#ffe62d,3.10,326.1699
224.91,#ffe62d,3.10,327.47
222.35,#ffe62d,3.10,334.52
213.90,#1481e3,3.10,351.4
364.94,#ffe62d,3.10,322.5700
232.43,#ff84e2,3.10,370.11
190.55,#ffe62d,3.10,326.9400
257.38,#ff84e2,3.10,187.64
262.11,#1481e3,3.10,408.85
173.04,#ff84e2,3.10,400.37
151.50,#ff84e2,3.10,364.6
166.93,#1481e3,3.10,214.5799
413.06,#ffe62d,3.10,228.3399
413.81,#ff84e2,3.10,232.61
430.53,#ff84e2,3.10,262.64
140.70,#ffe62d,3.10,217.01
187.14,#1481e3,3.10,178.0400
198.91,#ff84e2,3.10,158.38
184.13,#ff84e2,3.10,160.9800
460.52,#1481e3,3.10,281.53
93.20,#ffe62d,3.10,271.55
181.13,#ffe62d,3.10,143.93
467.90,#1481e3,3.10,280.23
100.10,#ff84e2,3.10,353.88
213.55,#ffe62d,3.10,111.8299
465.20,#ff84e2,3.10,243.3299
472.72,#1481e3,3.10,285.97
189.57,#ff84e2,3.10,127.0500
250.79,#ffe62d,3.10,85.4800
208.72,#ffe62d,3.10,106.0799
225.31,#1481e3,3.10,92.1700
478.16,#1481e3,3.10,252.0400
193.95,#ffe62d,3.10,108.69
64.72,#ff84e2,3.10,261.18
77.94,#ff84e2,3.10,357.78
205.72,#1481e3,3.10,89.0299
57.33,#ff84e2,3.10,262.49
68.30,#ff84e2,3.10,346.2899
110.58,#ff84e2,3.10,154.1700
106.51,#1481e3,3.10,152.69
182.81,#ff84e2,3.10,88.6700
413.41,#ff84e2,3.10,100.7699
50.21,#ffe62d,3.10,351.6799
170.60,#ff84e2,3.10,84.2300
100.19,#ffe62d,3.10,138.4100
26.73,#ffe62d,3.10,283.27
24.16,#ffe62d,3.10,290.32
38.23,#ffe62d,3.10,175.7200
17.09,#ffe62d,3.10,271.78
166.09,#ff84e2,3.10,58.6399
101.56,#ff84e2,3.10,102.9900
148.00,#ffe62d,3.10,64.0299
306.78,#ffe62d,3.05,273.46
297.14,#ffe62d,3.05,261.97
265.60,#1481e3,3.05,342.28
237.87,#ff84e2,3.05,336.1799
240.57,#1481e3,3.05,373.0800
198.69,#ff84e2,3.05,329.9
368.88,#ff84e2,3.05,280.1
372.94,#ffe62d,3.05,281.58
320.45,#ff84e2,3.05,394.1699
381.08,#ff84e2,3.05,284.55
371.71,#ffe62d,3.05,360.9500
273.57,#ff84e2,3.05,409.03
185.55,#ff84e2,3.05,384.98
392.40,#1481e3,3.05,240.7799
401.43,#1481e3,3.05,291.95
174.85,#ffe62d,3.05,389.0599
165.21,#ffe62d,3.05,377.5700
409.88,#ffe62d,3.05,275.07
421.77,#ffe62d,3.05,299.36
149.24,#ff84e2,3.05,351.8099
199.71,#ff84e2,3.05,422.0499
422.39,#ffe62d,3.05,259.67
149.37,#1481e3,3.05,395.75
422.70,#ffe62d,3.05,239.8299
425.71,#ff84e2,3.05,256.89
436.99,#ff84e2,3.05,320.86
137.79,#1481e3,3.05,351.63
131.50,#ff84e2,3.05,229.62
113.41,#ffe62d,3.05,235.01
244.59,#1481e3,3.05,115.1499
100.90,#ffe62d,3.05,250.4100
447.11,#ffe62d,3.05,248.7200
95.77,#ffe62d,3.05,264.5
242.34,#1481e3,3.05,102.3500
228.32,#ffe62d,3.05,109.2200
289.66,#ffe62d,3.05,111.6000
173.74,#ffe62d,3.05,145.2300
84.76,#1481e3,3.05,288.43
83.25,#ffe62d,3.05,279.9
71.66,#ffe62d,3.05,235.7799
139.07,#ffe62d,3.05,164.5299
475.60,#1481e3,3.05,259.09
482.36,#1481e3,3.05,297.46
118.41,#1481e3,3.05,176.9700
211.29,#ffe62d,3.05,99.0400
91.35,#ffe62d,3.05,390.6
197.27,#ff84e2,3.05,105.8999
217.17,#ff84e2,3.05,89.1999
113.59,#1481e3,3.05,171.2200
480.59,#ff84e2,3.05,201.0400
79.14,#ffe62d,3.05,386.15
64.85,#1481e3,3.05,305.13
84.80,#ffe62d,3.05,180.7
487.23,#ffe62d,3.05,195.4800
489.48,#ffe62d,3.05,208.2699
170.29,#ff84e2,3.05,104.07
362.77,#1481e3,3.05,94.31
383.12,#ffe62d,3.05,101.7099
486.03,#ff84e2,3.05,167.11
489.79,#ffe62d,3.05,188.43
492.80,#ff84e2,3.05,205.49
58.66,#ff84e2,3.05,334.7999
58.04,#ff84e2,3.05,374.48
41.50,#ffe62d,3.05,280.67
85.11,#ffe62d,3.05,160.86
211.16,#1481e3,3.05,55.09
510.27,#1481e3,3.05,239.7799
200.45,#ff84e2,3.05,59.1700
157.64,#ffe62d,3.05,75.5199
70.65,#ffe62d,3.05,143.62
23.45,#ffe62d,3.05,178.32
276.17,#1481e3,3.01,294.25
266.67,#ffe62d,3.01,326.7000
217.53,#ffe62d,3.01,328.77
358.31,#ff84e2,3.01,328.13
238.32,#1481e3,3.01,360.28
218.72,#1481e3,3.01,357.14
361.05,#ffe62d,3.01,257.3
233.19,#1481e3,3.01,374.38
212.84,#ff84e2,3.01,366.97
197.94,#ffe62d,3.01,325.63
365.87,#ffe62d,3.01,263.04
226.55,#ffe62d,3.01,379.9500
234.16,#ffe62d,3.01,207.12
392.23,#ffe62d,3.01,304.56
178.03,#ffe62d,3.01,342.3300
177.28,#1481e3,3.01,338.0700
164.50,#ffe62d,3.01,265.57
239.29,#ffe62d,3.01,193.0299
254.72,#1481e3,3.01,410.15
164.94,#ff84e2,3.01,289.68
164.19,#ffe62d,3.01,285.42
262.51,#ff84e2,3.01,173.55
182.99,#ff84e2,3.01,392.02
407.75,#ff84e2,3.01,306.22
399.04,#ff84e2,3.01,235.2099
180.42,#ff84e2,3.01,399.0700
172.28,#ffe62d,3.01,396.11
419.21,#ffe62d,3.01,306.4
415.76,#ff84e2,3.01,265.24
426.28,#ffe62d,3.01,324.9400
429.60,#ff84e2,3.01,322.1599
439.86,#ff84e2,3.01,293.97
189.71,#1481e3,3.01,170.99
228.01,#ffe62d,3.01,129.06
251.98,#1481e3,3.01,113.8399
256.05,#ff84e2,3.01,115.3299
230.57,#ffe62d,3.01,122.0199
114.88,#ff84e2,3.01,351.27
103.77,#ffe62d,3.01,223.5199
457.95,#1481e3,3.01,288.58
110.81,#1481e3,3.01,349.7899
215.80,#ffe62d,3.01,124.62
222.44,#1481e3,3.01,119.0500
87.94,#1481e3,3.01,241.7
98.60,#1481e3,3.01,345.35
468.21,#1481e3,3.01,260.39
77.24,#ff84e2,3.01,245.7900
146.45,#ffe62d,3.01,163.2300
479.05,#ff84e2,3.01,300.25
72.72,#ff84e2,3.01,220.2
234.51,#ff84e2,3.01,79.5500
472.15,#ffe62d,3.01,217.9200
79.32,#1481e3,3.01,322.37
220.49,#1481e3,3.01,86.4200
305.50,#ff84e2,3.01,93.4200
474.71,#ffe62d,3.01,210.88
86.53,#ffe62d,3.01,384.85
79.01,#1481e3,3.01,342.2100
69.23,#ff84e2,3.01,286.77
219.74,#ff84e2,3.01,82.1600
82.99,#ff84e2,3.01,192.01
475.33,#ffe62d,3.01,171.19
62.60,#1481e3,3.01,292.34
175.11,#ff84e2,3.01,109.81
270.69,#ffe62d,3.01,68.7799
480.15,#ffe62d,3.01,176.94
44.99,#ffe62d,3.01,214.1000
495.50,#1481e3,3.01,242.39
58.97,#ff84e2,3.01,314.9600
193.51,#1481e3,3.01,84.5799
56.10,#ff84e2,3.01,341.85
37.30,#ffe62d,3.01,235.24
49.37,#1481e3,3.01,195.74
115.71,#ff84e2,3.01,140.07
172.10,#ffe62d,3.01,92.75
401.96,#1481e3,3.01,100.5899
98.38,#ff84e2,3.01,149.7200
32.17,#ffe62d,3.01,249.3399
67.77,#ffe62d,3.01,170.51
510.89,#1481e3,3.01,200.1000
66.27,#ff84e2,3.01,161.9800
95.37,#ffe62d,3.01,132.6700
118.59,#ff84e2,3.01,113.18
171.66,#1481e3,3.01,68.6499
10.63,#ffe62d,3.01,213.56
15.58,#ff84e2,3.01,263.25
173.47,#ff84e2,3.01,57.3399
43.36,#ffe62d,3.01,161.62
41.10,#ffe62d,3.01,148.8299
46.98,#ff84e2,3.01,139
88.60,#ffe62d,3.01,94.2900
290.19,#ff84e2,2.97,287.38
247.38,#ffe62d,2.97,303.72
322.30,#ff84e2,2.97,275.12
229.74,#ffe62d,2.97,333.22
259.32,#ff84e2,2.97,220.2699
351.41,#ffe62d,2.97,245.81
207.27,#ffe62d,2.97,356.9600
364.05,#ff84e2,2.97,274.36
225.80,#1481e3,2.97,375.6799
382.59,#ffe62d,2.97,293.07
384.84,#ffe62d,2.97,305.87
211.78,#ffe62d,2.97,382.5499
187.06,#ffe62d,2.97,393.51
188.56,#1481e3,2.97,402.03
404.17,#ff84e2,2.97,221.12
418.32,#ff84e2,2.97,258.19
149.59,#1481e3,2.97,224.2300
195.28,#ffe62d,2.97,181
427.21,#ffe62d,2.97,265.42
143.05,#ffe62d,2.97,381.48
147.34,#1481e3,2.97,211.44
161.67,#ff84e2,2.97,184.7300
223.94,#ff84e2,2.97,127.5799
453.13,#1481e3,2.97,282.83
460.96,#ffe62d,2.97,305.64
176.00,#ffe62d,2.97,158.0199
90.95,#ffe62d,2.97,258.76
463.08,#1481e3,2.97,274.48
465.34,#1481e3,2.97,287.28
292.98,#ff84e2,2.97,108.81
153.84,#ffe62d,2.97,161.93
202.84,#1481e3,2.97,115.9100
206.16,#ffe62d,2.97,113.13
219.43,#ff84e2,2.97,102
246.72,#ff84e2,2.97,83.9900
80.69,#ffe62d,2.97,286.95
115.85,#1481e3,2.97,184.0199
129.11,#ffe62d,2.97,172.88
101.83,#ffe62d,2.97,190.89
472.90,#ff84e2,2.97,222.19
180.68,#1481e3,2.97,119.82
480.73,#1481e3,2.97,244.99
156.71,#ffe62d,2.97,135.0400
56.89,#ffe62d,2.97,238.38
92.94,#ff84e2,2.97,183.6600
473.83,#ff84e2,2.97,162.6700
409.03,#1481e3,2.97,119.13
478.65,#ff84e2,2.97,168.4100
104.70,#ffe62d,2.97,164
404.21,#1481e3,2.97,113.38
46.94,#ffe62d,2.97,246.7300
116.47,#1481e3,2.97,144.3399
123.10,#ff84e2,2.97,138.7699
126.42,#1481e3,2.97,135.99
176.17,#1481e3,2.97,94.2300
219.29,#ffe62d,2.97,58.0500
394.57,#1481e3,2.97,101.8899
53.84,#ff84e2,2.97,329.0599
75.91,#ff84e2,2.97,173.4700
46.45,#ff84e2,2.97,330.36
508.33,#1481e3,2.97,207.1499
50.43,#ffe62d,2.97,180.1600
26.42,#ffe62d,2.97,303.11
73.21,#ffe62d,2.97,136.57
58.44,#ffe62d,2.97,139.18
37.03,#ff84e2,2.97,147.3500
276.93,#ffe62d,2.93,298.51
248.89,#1481e3,2.93,312.25
332.83,#ffe62d,2.93,334.8200
220.09,#ffe62d,2.93,321.73
359.99,#1481e3,2.93,272.88
284.05,#ff84e2,2.93,209.32
221.73,#ffe62d,2.93,374.2000
381.22,#1481e3,2.93,328.49
214.34,#ffe62d,2.93,375.5
228.06,#1481e3,2.93,388.47
388.47,#ff84e2,2.93,283.24
395.99,#1481e3,2.93,325.89
394.04,#1481e3,2.93,293.25
403.37,#1481e3,2.93,324.5800
400.68,#ff84e2,2.93,287.69
405.50,#ff84e2,2.93,293.43
393.78,#ffe62d,2.93,205.36
185.24,#ff84e2,2.93,404.8200
412.44,#ffe62d,2.93,268.02
154.81,#1481e3,2.93,361.8200
419.83,#ffe62d,2.93,266.72
224.12,#ff84e2,2.93,430.9400
145.17,#1481e3,2.93,350.3300
146.37,#ff84e2,2.93,378.7000
197.14,#ff84e2,2.93,429.1
164.59,#ffe62d,2.93,417.25
153.97,#ff84e2,2.93,205.87
186.44,#ffe62d,2.93,433.1900
114.61,#1481e3,2.93,263.38
435.66,#ff84e2,2.93,248.5400
440.17,#ff84e2,2.93,274.13
142.43,#ffe62d,2.93,421.1599
151.72,#ff84e2,2.93,193.0799
226.50,#ff84e2,2.93,120.5400
451.94,#ffe62d,2.93,254.4599
94.71,#1481e3,2.93,280.08
103.42,#1481e3,2.93,351.0900
465.65,#1481e3,2.93,267.44
216.86,#ff84e2,2.93,109.0400
101.30,#ffe62d,2.93,382.25
73.48,#1481e3,2.93,224.4599
470.78,#1481e3,2.93,253.3399
125.80,#1481e3,2.93,175.6700
168.92,#ffe62d,2.93,139.4800
135.00,#ff84e2,2.93,163.05
171.48,#ffe62d,2.93,132.44
198.02,#1481e3,2.93,110.1700
310.32,#ff84e2,2.93,99.1600
64.59,#ffe62d,2.93,217.24
227.12,#ff84e2,2.93,80.8500
84.27,#ffe62d,2.93,372.0599
377.99,#ffe62d,2.93,115.81
228.94,#ffe62d,2.93,69.5400
75.38,#ff84e2,2.93,364.8300
128.67,#1481e3,2.93,148.7799
64.54,#1481e3,2.93,324.97
62.29,#1481e3,2.93,312.1799
335.04,#ff84e2,2.93,88.2099
61.23,#ff84e2,2.93,327.75
334.29,#ffe62d,2.93,83.94
490.55,#ff84e2,2.93,192.69
196.08,#1481e3,2.93,77.5299
329.47,#ffe62d,2.93,78.1999
495.37,#ff84e2,2.93,198.44
185.37,#ff84e2,2.93,81.62
418.23,#ff84e2,2.93,106.5099
72.90,#ffe62d,2.93,156.4100
112.71,#ffe62d,2.93,123.0099
514.21,#ffe62d,2.93,197.32
20.71,#ff84e2,2.93,249.1600
121.15,#ff84e2,2.93,106.13
10.76,#ff84e2,2.93,257.51
7.75,#ffe62d,2.93,240.45
3.99,#ff84e2,2.93,219.13
146.19,#ff84e2,2.93,75.3399
100.81,#ffe62d,2.93,98.7300
66.89,#ff84e2,2.93,122.3000
111.07,#ffe62d,2.93,70.5400
292.76,#ff84e2,2.88,280.33
306.91,#ff84e2,2.88,317.4099
311.42,#ff84e2,2.88,343
304.79,#1481e3,2.88,348.5599
227.48,#ffe62d,2.88,320.4199
228.67,#1481e3,2.88,348.7899
253.44,#ffe62d,2.88,230.11
262.64,#1481e3,2.88,217.49
206.52,#1481e3,2.88,352.7000
225.05,#ff84e2,2.88,371.4199
203.20,#ff84e2,2.88,355.48
378.21,#ff84e2,2.88,311.43
194.31,#1481e3,2.88,348.26
386.04,#1481e3,2.88,334.24
388.60,#1481e3,2.88,327.1900
240.79,#1481e3,2.88,201.56
391.17,#1481e3,2.88,320.14
177.32,#ffe62d,2.88,230.3399
408.06,#ff84e2,2.88,286.38
399.35,#ff84e2,2.88,215.37
408.24,#ffe62d,2.88,222.6000
145.92,#ffe62d,2.88,354.5900
370.42,#ff84e2,2.88,180.8999
139.60,#ff84e2,2.88,340.3200
182.01,#1481e3,2.88,192.14
436.85,#ffe62d,2.88,276.91
434.91,#ffe62d,2.88,244.2799
437.92,#ff84e2,2.88,261.33
130.53,#ffe62d,2.88,396.88
194.84,#1481e3,2.88,156.8999
241.28,#ff84e2,2.88,117.93
180.82,#ffe62d,2.88,163.7699
237.21,#1481e3,2.88,116.4499
156.85,#ff84e2,2.88,178.99
159.41,#ff84e2,2.88,171.94
205.85,#ffe62d,2.88,132.9700
455.25,#ff84e2,2.88,251.68
141.32,#ffe62d,2.88,177.3299
214.30,#ff84e2,2.88,116.0899
120.67,#1481e3,2.88,189.76
183.69,#ffe62d,2.88,136.88
236.76,#ff84e2,2.88,92.3399
80.24,#1481e3,2.88,262.84
302.93,#ff84e2,2.88,100.4599
73.61,#ffe62d,2.88,268.41
131.68,#ffe62d,2.88,165.8399
81.57,#1481e3,2.88,335.1599
465.69,#ffe62d,2.88,159.7
468.25,#ffe62d,2.88,152.6600
178.43,#1481e3,2.88,107.0299
188.38,#1481e3,2.88,98.68
141.19,#1481e3,2.88,133.38
39.86,#ffe62d,2.88,228.19
357.95,#1481e3,2.88,88.56
125.66,#ff84e2,2.88,131.7200
48.62,#ff84e2,2.88,191.4700
128.23,#ff84e2,2.88,124.6700
47.21,#1481e3,2.88,334.62
110.89,#ff84e2,2.88,134.3299
31.86,#ffe62d,2.88,269.18
517.97,#1481e3,2.88,218.64
34.25,#ff84e2,2.88,325.9199
83.16,#ffe62d,2.88,128.2200
31.90,#ff84e2,2.88,161.44
43.67,#ffe62d,2.88,141.7799
86.04,#ffe62d,2.88,101.3299
287.76,#1481e3,2.84,338.37
267.42,#ff84e2,2.84,330.97
282.37,#ffe62d,2.84,264.58
245.26,#ff84e2,2.84,334.88
339.33,#ff84e2,2.84,285.31
215.27,#ffe62d,2.84,315.98
212.71,#ffe62d,2.84,323.03
367.51,#ffe62d,2.84,315.52
196.87,#1481e3,2.84,341.2100
195.06,#ffe62d,2.84,352.52
388.16,#ff84e2,2.84,303.08
220.67,#1481e3,2.84,389.78
208.46,#1481e3,2.84,385.3300
200.32,#ff84e2,2.84,382.37
179.09,#ff84e2,2.84,326.76
170.38,#ff84e2,2.84,255.74
387.72,#ffe62d,2.84,278.98
394.79,#ffe62d,2.84,297.52
172.19,#ffe62d,2.84,244.43
160.87,#1481e3,2.84,288.2
242.21,#1481e3,2.84,425.5499
219.30,#ff84e2,2.84,425.1900
194.88,#ff84e2,2.84,416.3099
190.15,#ffe62d,2.84,195.1000
240.40,#ffe62d,2.84,436.86
423.14,#ff84e2,2.84,263.94
426.90,#ffe62d,2.84,285.26
184.18,#ffe62d,2.84,420.39
132.26,#1481e3,2.84,233.89
430.22,#ff84e2,2.84,282.48
136.28,#ffe62d,2.84,343.1
427.52,#ffe62d,2.84,245.5799
163.92,#ff84e2,2.84,197.5199
110.85,#ffe62d,2.84,242.06
234.64,#1481e3,2.84,123.5
173.43,#ffe62d,2.84,165.07
239.77,#1481e3,2.84,109.3999
460.21,#1481e3,2.84,301.37
108.99,#ffe62d,2.84,361.1
122.17,#ff84e2,2.84,198.2900
171.18,#ffe62d,2.84,152.2799
272.63,#ffe62d,2.84,101.4100
470.16,#1481e3,2.84,293.02
117.35,#ff84e2,2.84,192.55
295.54,#ff84e2,2.84,101.7699
94.22,#ffe62d,2.84,363.7100
81.44,#ff84e2,2.84,291.21
122.48,#ff84e2,2.84,178.45
231.94,#ff84e2,2.84,86.6000
241.90,#ff84e2,2.84,78.25
90.15,#ff84e2,2.84,362.23
88.65,#1481e3,2.84,353.7000
108.46,#1481e3,2.84,185.32
86.08,#1481e3,2.84,360.74
473.21,#ff84e2,2.84,202.3500
97.01,#ffe62d,2.84,185.14
64.41,#ff84e2,2.84,281.02
191.70,#ffe62d,2.84,95.8899
